"Reporting Starts","Reporting Ends","Campaign Name","Campaign Delivery","Ad Set Budget","Ad Set Budget Type",Results,"Result Indicator",Reach,Impressions,"Cost per Results","Amount Spent (BRL)",Ends,Frequency,"Unique Link Clicks","Website Purchases Conversion Value","Link Clicks","Website Purchases","Landing Page Views","Cost per Landing Page View (BRL)","Post Engagement","Page Engagement","3-Second Video Views","Video Percentage Watched","Video Average Watch Time","Clicks (All)"
2019-01-20,2019-01-20,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-20,2019-01-20,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-20,2019-01-20,"[remo] Messages",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-20,2019-01-20,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-20,2019-01-20,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-20,2019-01-20,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-20,2019-01-20,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-20,2019-01-20,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-20,2019-01-20,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-20,2019-01-20,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-19,2019-01-19,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-19,2019-01-19,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-19,2019-01-19,"[remo] Messages",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-19,2019-01-19,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-19,2019-01-19,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-19,2019-01-19,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-19,2019-01-19,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-19,2019-01-19,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-19,2019-01-19,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-19,2019-01-19,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-18,2019-01-18,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-18,2019-01-18,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-18,2019-01-18,"[remo] Messages",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-18,2019-01-18,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-18,2019-01-18,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-18,2019-01-18,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-18,2019-01-18,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-18,2019-01-18,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-18,2019-01-18,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-18,2019-01-18,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-17,2019-01-17,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-17,2019-01-17,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-17,2019-01-17,"[remo] Messages",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-17,2019-01-17,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-17,2019-01-17,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-17,2019-01-17,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-17,2019-01-17,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-17,2019-01-17,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-17,2019-01-17,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-17,2019-01-17,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-16,2019-01-16,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-16,2019-01-16,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-16,2019-01-16,"[remo] Messages",not_delivering,"Using ad set budget",0,,,210,219,,0.97,2019-03-08,1.0428571428571,,,,,,,7,7,7,7.27,00:00:01,2
2019-01-16,2019-01-16,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-16,2019-01-16,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-16,2019-01-16,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-16,2019-01-16,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-16,2019-01-16,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-16,2019-01-16,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-16,2019-01-16,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-15,2019-01-15,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-15,2019-01-15,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-15,2019-01-15,"[remo] Messages",not_delivering,"Using ad set budget",0,,,291,307,,1.69,2019-03-08,1.0549828178694,,,,,,,19,19,19,14.22,00:00:02,1
2019-01-15,2019-01-15,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-15,2019-01-15,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-15,2019-01-15,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-15,2019-01-15,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-15,2019-01-15,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-15,2019-01-15,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-15,2019-01-15,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-14,2019-01-14,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-14,2019-01-14,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-14,2019-01-14,"[remo] Messages",not_delivering,"Using ad set budget",0,,,295,316,,1.71,2019-03-08,1.071186440678,,,,,,,24,24,23,13.73,00:00:02,2
2019-01-14,2019-01-14,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-14,2019-01-14,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-14,2019-01-14,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-14,2019-01-14,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-14,2019-01-14,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-14,2019-01-14,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-14,2019-01-14,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-13,2019-01-13,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-13,2019-01-13,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-13,2019-01-13,"[remo] Messages",not_delivering,"Using ad set budget",0,,,434,477,,2.92,2019-03-08,1.0990783410138,,,,,,,38,38,36,11.21,00:00:01,4
2019-01-13,2019-01-13,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-13,2019-01-13,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-13,2019-01-13,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-13,2019-01-13,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-13,2019-01-13,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-13,2019-01-13,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-13,2019-01-13,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-12,2019-01-12,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-12,2019-01-12,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-12,2019-01-12,"[remo] Messages",not_delivering,"Using ad set budget",0,,,426,486,,2.97,2019-03-08,1.1408450704225,,,,,,,32,32,31,11.76,00:00:01,2
2019-01-12,2019-01-12,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-12,2019-01-12,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-12,2019-01-12,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-12,2019-01-12,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-12,2019-01-12,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-12,2019-01-12,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-12,2019-01-12,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-11,2019-01-11,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-11,2019-01-11,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-11,2019-01-11,"[remo] Messages",not_delivering,"Using ad set budget",0,,,324,342,,1.75,2019-03-08,1.0555555555556,,,,,,,10,10,10,9.3,00:00:01,2
2019-01-11,2019-01-11,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-11,2019-01-11,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-11,2019-01-11,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-11,2019-01-11,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-11,2019-01-11,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-11,2019-01-11,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-11,2019-01-11,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-10,2019-01-10,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-10,2019-01-10,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-10,2019-01-10,"[remo] Messages",not_delivering,"Using ad set budget",0,,,322,336,,1.75,2019-03-08,1.0434782608696,1,,1,,1,1.75,25,25,23,14.68,00:00:02,6
2019-01-10,2019-01-10,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-10,2019-01-10,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-10,2019-01-10,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-10,2019-01-10,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-10,2019-01-10,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-10,2019-01-10,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-10,2019-01-10,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-09,2019-01-09,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-09,2019-01-09,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-09,2019-01-09,"[remo] Messages",not_delivering,"Using ad set budget",0,,,375,398,,1.9,2019-03-08,1.0613333333333,,,,,,,25,25,23,11.69,00:00:01,3
2019-01-09,2019-01-09,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-09,2019-01-09,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-09,2019-01-09,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-09,2019-01-09,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-09,2019-01-09,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-09,2019-01-09,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-09,2019-01-09,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-08,2019-01-08,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-08,2019-01-08,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-08,2019-01-08,"[remo] Messages",not_delivering,"Using ad set budget",0,,,499,534,,2.96,2019-03-08,1.0701402805611,,,,,,,40,40,39,17.39,00:00:02,6
2019-01-08,2019-01-08,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-08,2019-01-08,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-08,2019-01-08,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-08,2019-01-08,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-08,2019-01-08,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-08,2019-01-08,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-08,2019-01-08,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-07,2019-01-07,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-07,2019-01-07,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-07,2019-01-07,"[remo] Messages",not_delivering,"Using ad set budget",0,1,actions:onsite_conversion.messaging_conversation_started_7d,535,633,5.16,5.16,2019-03-08,1.1831775700935,2,,2,,1,5.16,50,50,47,15.69,00:00:02,12
2019-01-07,2019-01-07,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-07,2019-01-07,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-07,2019-01-07,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-07,2019-01-07,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-07,2019-01-07,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-07,2019-01-07,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-07,2019-01-07,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-06,2019-01-06,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-06,2019-01-06,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-06,2019-01-06,"[remo] Messages",not_delivering,"Using ad set budget",0,,,741,968,,8.6,2019-03-08,1.306342780027,2,,2,,1,8.6,74,74,71,14.82,00:00:02,17
2019-01-06,2019-01-06,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-06,2019-01-06,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-06,2019-01-06,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-06,2019-01-06,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-06,2019-01-06,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-06,2019-01-06,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-06,2019-01-06,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-05,2019-01-05,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-05,2019-01-05,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-05,2019-01-05,"[remo] Messages",not_delivering,"Using ad set budget",0,,,856,1119,,8.53,2019-03-08,1.3072429906542,,,,,,,84,84,81,14.81,00:00:02,7
2019-01-05,2019-01-05,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-05,2019-01-05,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-05,2019-01-05,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-05,2019-01-05,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-05,2019-01-05,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-05,2019-01-05,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-05,2019-01-05,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-04,2019-01-04,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-04,2019-01-04,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-04,2019-01-04,"[remo] Messages",not_delivering,"Using ad set budget",0,2,actions:onsite_conversion.messaging_conversation_started_7d,609,772,2.615,5.23,2019-03-08,1.2676518883415,3,,3,,1,5.23,64,64,53,15.6,00:00:02,14
2019-01-04,2019-01-04,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-04,2019-01-04,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-04,2019-01-04,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-04,2019-01-04,"[remo] Event Responses",not_delivering,"Using ad set budget",0,,,0,0,,0,2019-04-13,0,,,,,,,,,,0,00:00:00,0
2019-01-04,2019-01-04,"[remo] Catalog Sales",inactive,"Using ad set budget",0,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-04,2019-01-04,"[remo] Lead generation",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-26,0,,,,,,,,,,0,00:00:00,0
2019-01-04,2019-01-04,"[remo] Conversions",inactive,"Using ad set budget",0,,,0,0,,0,2018-03-07,0,,,,,,,,,,0,00:00:00,0
2019-01-03,2019-01-03,"[remo] Post Engagement",completed,"Using ad set budget",0,,,0,0,,0,2019-03-08,0,,,,,,,,,,0,00:00:00,0
2019-01-03,2019-01-03,"[remo] Reach",active,"Using ad set budget",0,0,reach,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-03,2019-01-03,"[remo] Messages",not_delivering,"Using ad set budget",0,,,617,774,,5.14,2019-03-08,1.2544570502431,1,,1,,1,5.14,69,69,64,16.83,00:00:02,8
2019-01-03,2019-01-03,"[remo-kill] Traffic",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
2019-01-03,2019-01-03,"[remo] Post Engagement",archived,"Using ad set budget",0,,,0,0,,0,2018-11-05,0,,,,,,,,,,0,00:00:00,0
2019-01-03,2019-01-03,"[remo-kill] Post Engagement",inactive,4,Daily,,,0,0,,0,Contínuo,0,,,,,,,,,,0,00:00:00,0
